emp_no,first_name,last_name,dept_no,dept_name
24862,Susumu,Muntz,d007,Sales
24888,Murthy,Felder,d007,Sales
24909,Constantine,Garrabrants,d007,Sales
24915,Morris,Liedekerke,d005,Development
24985,Martins,Bottner,d007,Sales
25022,Zengping,Hiroyama,d007,Sales
25050,Jahangir,Fraisse,d005,Development
25138,Guadalupe,Marrakchi,d005,Development
25139,Aloke,Jiang,d005,Development
25302,Susanna,Minakawa,d005,Development
25308,Abdelaziz,Mayerwieser,d005,Development
25327,Mohamadou,Miculan,d005,Development
25339,Brewster,Bale,d005,Development
25370,Jagoda,Puoti,d007,Sales
25495,Stein,Lakshmanan,d005,Development
25521,Chanjung,Raney,d005,Development
25599,Masoud,Pillow,d007,Sales
25755,Aria,Setiz,d005,Development
25771,Sibyl,Passino,d005,Development
25797,Morrie,Nooteboom,d005,Development
25873,Yakichi,Codenie,d005,Development
25880,Zhanqiu,Pintelas,d005,Development
25918,Yoshimitsu,Iisaka,d005,Development
25935,Berhard,Parascandalo,d007,Sales
26037,Radhika,Gadepally,d005,Development
26162,Yechiam,Grospietsch,d005,Development
26272,Zorica,Marakhovsky,d005,Development
26289,Baoqiu,Michaels,d005,Development
26300,Marin,Gomatam,d005,Development
26486,Taegyun,Simkin,d005,Development
26543,Zhonghua,Koyama,d005,Development
26623,Berni,Barbanera,d007,Sales
26683,Kayoko,Covnot,d005,Development
26733,Kauko,Yetto,d005,Development
26750,Baziley,Denis,d007,Sales
26770,Ibibia,Ghelli,d005,Development
26902,Reinhold,Welham,d007,Sales
26958,Juichirou,Raoux,d005,Development
27112,Yechezkel,Anily,d005,Development
27130,Kazuhira,Rathonyi,d005,Development
27273,Alassane,Jeong,d005,Development
27281,Leaf,Bahi,d005,Development
27332,Charmane,Merey,d005,Development
27368,Dipayan,Keustermans,d007,Sales
27373,Jiafu,Varman,d005,Development
27377,Mara,Gils,d005,Development
27528,Martijn,Baranowski,d005,Development
27548,Slavian,Riexinger,d007,Sales
27652,Jacqueline,Matteis,d007,Sales
27797,Kazuhisa,Botman,d007,Sales
27801,Naraig,Danecki,d007,Sales
27959,Moheb,Dusink,d005,Development
27961,Wojceich,Murtafg,d005,Development
27975,Remmert,Rehfuss,d005,Development
28074,Shmuel,Syrotiuk,d007,Sales
28146,Niteen,Azadmanesh,d005,Development
28242,Thodoros,Vasanthakumar,d007,Sales
28281,Adhemar,Oxenboll,d007,Sales
28298,Holgard,Ritcey,d007,Sales
28344,Fan,Barriga,d007,Sales
28354,Geoffrey,Prochazka,d005,Development
28359,Kshitij,Stellhorn,d007,Sales
28373,Steen,Bhattacharjee,d007,Sales
28382,Mihalis,Zuberek,d005,Development
28555,Kankanahalli,Wendorf,d007,Sales
28596,Perla,Porotnikoff,d007,Sales
28631,Dmitry,Marletta,d005,Development
28716,Kristian,Hertweck,d007,Sales
28734,Arvind,Heydon,d007,Sales
28753,Leaf,Lichtner,d007,Sales
28811,Cristinel,Vrecion,d005,Development
28890,Lijie,Puoti,d005,Development
29030,Nikolaus,Heiserman,d005,Development
29194,Sarita,Peris,d005,Development
29202,Rajmohan,Roohalamini,d005,Development
29361,LiMin,McDermid,d005,Development
29372,Parke,Chinin,d005,Development
29520,Shunichi,Ozery,d005,Development
29573,Kwangsub,Linnainmaa,d007,Sales
29603,Kristina,Khamsi,d007,Sales
29719,Sumant,Takkinen,d007,Sales
29788,Radhia,Kaminger,d005,Development
29812,Yefim,Gimarc,d005,Development
29825,Jeong,Kenevan,d005,Development
30092,Kristof,Pusterhofer,d005,Development
30179,Shirish,Krzyzanowski,d007,Sales
30331,Lene,Vuskovic,d005,Development
30408,Masasuke,Crelier,d005,Development
30470,Siamak,Jayawardene,d005,Development
30525,Snehasis,Matzen,d007,Sales
30546,Janalee,Oehlmann,d007,Sales
30663,Gurbir,Sigstam,d007,Sales
30673,Berry,Ozeki,d007,Sales
30730,Willard,Pelc,d007,Sales
30761,Hisao,Iisaka,d005,Development
30769,Berry,Frolund,d007,Sales
30831,Arno,Kermarrec,d007,Sales
30833,Chaoyi,Cichocki,d005,Development
30923,Chandrasekaran,Ellozy,d007,Sales
30948,Xinan,Lunt,d005,Development
31132,Barna,Ghalwash,d007,Sales
31220,Radoslaw,Lund,d007,Sales
31257,Nectarios,Cherinka,d005,Development
31326,Tesuya,Conta,d005,Development
31343,Heon,Denos,d007,Sales
31380,Sastry,Coullard,d005,Development
31385,Barry,Daescu,d007,Sales
31401,Hein,Sigstam,d007,Sales
31423,Otilia,Ranta,d005,Development
31429,Matk,Bernini,d007,Sales
31501,Martial,Penn,d005,Development
31533,Trygve,Albarhamtoshy,d007,Sales
31543,Srinidhi,Siksek,d005,Development
31558,Shuzo,Hmelo,d007,Sales
31563,Pradeep,Kushner,d005,Development
31587,Heather,Henseler,d005,Development
31593,Kamakshi,Merey,d005,Development
31630,Fabrizio,Businaro,d005,Development
31700,Weiyi,Ranft,d007,Sales
31719,JoAnne,Caine,d007,Sales
31796,Leen,Vakili,d005,Development
31890,Dekang,Shiratori,d007,Sales
31915,Kazuhide,Speckmann,d005,Development
32150,Chenxi,Narwekar,d007,Sales
32204,Garnet,Leppanen,d007,Sales
32233,Kenroku,Benveniste,d005,Development
32237,Yucai,Range,d007,Sales
32349,Hairong,DiGiano,d007,Sales
32430,Yongdong,Hellwagner,d005,Development
32449,Gal,Sabnani,d005,Development
32468,Rafols,Masamoto,d007,Sales
32499,Jouko,Hellwagner,d005,Development
32531,Heng,Zirintsis,d005,Development
32580,Kirk,Facello,d005,Development
32641,Tua,Tetzlaff,d005,Development
32849,Adib,Kornyak,d005,Development
32903,Maja,Terlouw,d005,Development
32955,Basim,Dredge,d005,Development
33009,Tsutomu,Chinin,d007,Sales
33076,Geoff,Ranon,d005,Development
33115,Padma,Peyn,d005,Development
33126,Charmane,Marwedel,d005,Development
33184,Kazuhiro,Kaelbling,d007,Sales
33196,Jungsoon,Gist,d007,Sales
33216,Zdislav,Thombley,d007,Sales
33221,Makato,Demri,d005,Development
33255,Alejandra,Straney,d005,Development
33270,Chanjung,Ebeling,d007,Sales
33288,Hinrich,Fetvedt,d005,Development
33399,Roded,Lorcy,d007,Sales
33510,Shaibal,Christ,d005,Development
33530,Toney,Garigliano,d005,Development
33562,Shigenori,Zobel,d005,Development
33628,Macha,Ritcey,d005,Development
33736,DeForest,Koyama,d005,Development
33767,Dekang,Kenevan,d005,Development
33913,Niteen,Binkley,d007,Sales
33998,Apostol,Polupanov,d005,Development
34406,Yefim,Mitsuhashi,d007,Sales
34536,Danil,Narahari,d005,Development
34626,Udi,McConalogue,d005,Development
34632,Licheng,Clouatre,d005,Development
34690,Beshir,Litzkow,d005,Development
34726,Shridhar,Emmart,d007,Sales
34915,Christ,Tetzlaff,d007,Sales
35089,Paris,Lanzelotte,d005,Development
35123,Yechezkel,Schaaf,d005,Development
35182,Uinam,Eldridge,d005,Development
35423,Moss,Caine,d005,Development
35476,Frederique,Heinisuo,d007,Sales
35570,Baocai,Katzenelson,d005,Development
35618,Arie,Auyong,d005,Development
35659,Gro,Armand,d007,Sales
35736,Tonny,Pargas,d005,Development
35780,Duro,Tyugu,d007,Sales
35860,Conrado,Zschoche,d005,Development
36032,Mikhail,Luck,d007,Sales
36042,Chaitali,Prochazka,d007,Sales
36174,Saeko,Escriba,d005,Development
36178,Bernt,Valette,d007,Sales
36340,Xiaoqiu,Speek,d005,Development
36591,Heeju,Goodrum,d007,Sales
36688,Cristinel,Mateescu,d005,Development
36705,Zissis,Berztiss,d005,Development
36843,Masali,Gopalakrishnan,d005,Development
36871,Yechezkel,Gecsei,d005,Development
36918,Howell,Shimshoni,d005,Development
36968,Shin,Siprelle,d007,Sales
36987,Brigham,Erde,d007,Sales
37075,Kwangjo,Zockler,d005,Development
37131,Conor,Koblitz,d005,Development
37343,Geoff,Kleiser,d007,Sales
37504,Mack,Maquelin,d005,Development
37577,Mansur,Narwekar,d007,Sales
37600,Kerhong,Engelmann,d007,Sales
37612,Etsuo,Sridhar,d005,Development
37648,Sreenivas,Luef,d007,Sales
37792,Shem,Esteva,d005,Development
37891,Sumali,Munro,d005,Development
37937,Xiahua,Pero,d007,Sales
37948,Jayson,Zykh,d007,Sales
37970,Cathie,Woycyznski,d007,Sales
37975,Garnet,Onuegbe,d005,Development
38019,Charlene,Yoshimura,d007,Sales
38076,Kiyotoshi,Flowers,d007,Sales
38196,Munehiko,Khamsi,d005,Development
38226,Manu,Rodiger,d005,Development
38243,Herbert,Barreiro,d005,Development
38267,Abdelghani,Armand,d005,Development
38268,Maris,Imataki,d005,Development
38323,Kiyotoshi,Keirsey,d005,Development
38497,Anyuan,Hiltgen,d007,Sales
38618,Houman,Ibel,d007,Sales
38716,Toshimo,Perin,d005,Development
38747,Kenton,Guerreiro,d005,Development
38824,Shounak,Rindone,d005,Development
38847,Ugo,Waterhouse,d005,Development
38851,Deborah,Stassinopoulos,d005,Development
38852,Niranjan,Lorys,d007,Sales
38915,Divine,Hanratty,d007,Sales
38916,Hein,Kroll,d005,Development
39043,Kersti,Ferretti,d005,Development
39409,Zhilian,Leslie,d005,Development
39506,Hatsukazu,Lubachevsky,d005,Development
39595,Vishv,Ramras,d005,Development
39674,JoAnna,Atrawala,d005,Development
39705,Kinh,Vidal,d005,Development
39735,Morris,Ashish,d005,Development
39780,Alain,Gyorkos,d005,Development
39883,Moriyoshi,Luan,d005,Development
39941,Gino,Tanemo,d005,Development
39970,Sachar,Sgarro,d007,Sales
39992,Mohit,Gadepally,d007,Sales
40245,Yucai,Bael,d007,Sales
40313,Turgut,Staylopatis,d005,Development
40427,Aloke,Merks,d005,Development
40463,Rafail,Tokunaga,d005,Development
40587,Xiping,Genin,d005,Development
40660,Piyush,Erbe,d005,Development
40782,Mitchel,Bodoff,d005,Development
40891,Jinya,Kaltofen,d007,Sales
40977,Elvia,Sinicrope,d007,Sales
41147,Abdelaziz,Chimia,d005,Development
41205,Charlene,Cusworth,d007,Sales
41251,Arne,Glinert,d007,Sales
41304,Kristian,Ulupinar,d005,Development
41983,Luise,Wixon,d005,Development
42020,Nobuyoshi,Matzat,d005,Development
42174,Vishv,Schahn,d005,Development
42274,Gal,Grospietsch,d005,Development
42352,Tuval,Chaudhuri,d005,Development
42434,Diederik,Lagarias,d007,Sales
42498,Limsoon,Bojadziev,d005,Development
42504,Krisda,Nastansky,d005,Development
42606,Moti,Hartvigsen,d007,Sales
42929,Sven,Hegner,d005,Development
43044,Masako,Gustavson,d005,Development
43065,Chinya,Vitiello,d005,Development
43073,Urs,Andreotta,d005,Development
43107,Tooru,Verspoor,d007,Sales
43108,Nevin,Perz,d005,Development
43161,Ranan,Percebois,d005,Development
43200,Geraldo,Plessier,d007,Sales
43207,Itzchak,Shihab,d007,Sales
43249,Bedrich,Vitiello,d007,Sales
43584,Houman,Pokrovskii,d005,Development
43605,Boalin,Rodite,d007,Sales
43659,Aron,Pouyioutas,d007,Sales
43709,Mohua,Munck,d007,Sales
44011,Panayotis,Karner,d005,Development
44060,Luigi,Brattka,d005,Development
44070,Luerbio,Onuegbe,d007,Sales
44125,Douadi,Conia,d007,Sales
44130,Zongyan,Winter,d005,Development
44164,Becky,McClure,d005,Development
44184,Maya,Birnbaum,d005,Development
44224,Shietung,Selenyi,d005,Development
44397,Moon,Mitsuhashi,d005,Development
44591,Karlis,Laventhal,d005,Development
44750,Bernice,Coors,d007,Sales
44963,Amabile,Gimbel,d005,Development
44965,Tetsurou,Suppi,d005,Development
45070,Ennio,Frolund,d005,Development
45121,Menkae,Christianini,d005,Development
45172,Saeko,Radhakrishnan,d005,Development
45311,Zengping,Talmor,d007,Sales
45460,Mang,Rande,d005,Development
45466,Guiseppe,Tomescu,d007,Sales
45546,Gopalakrishnan,Lanphier,d007,Sales
45634,Barry,Ghemri,d005,Development
45827,Ortrun,Schonegge,d005,Development
45915,Paddy,Gluchowski,d007,Sales
45919,Aemilian,Denti,d007,Sales
45923,Masato,Xiaoshan,d007,Sales
45973,Mokhtar,Bernatsky,d007,Sales
46025,Yurii,Demir,d005,Development
46305,Yakichi,Lamba,d005,Development
46356,Sham,Przulj,d007,Sales
46439,Ibibia,Junet,d007,Sales
46574,Yuping,Sinitsyn,d007,Sales
46619,Taizo,Docker,d007,Sales
46757,Supot,Delgrange,d005,Development
46858,Lubomir,Gente,d007,Sales
46959,Dulce,Haldar,d005,Development
47005,Eric,Selvestrel,d007,Sales
47047,Shugo,Nourani,d005,Development
47137,Valter,Marchegay,d007,Sales
47293,Unal,Beidas,d005,Development
47340,Jaber,Pokrovskii,d005,Development
47414,Youjian,Ratnakar,d005,Development
47825,Yakichi,Chelton,d007,Sales
47928,Zhensheng,Zweizig,d005,Development
47965,Kotesh,Remmers,d007,Sales
47981,Barna,Peng,d005,Development
48020,Nobuyoshi,Strandh,d005,Development
48071,Rafail,Dulay,d007,Sales
48092,Shuichi,Furudate,d007,Sales
48139,Perry,Bultermann,d007,Sales
48185,Adel,Pusterhofer,d005,Development
48221,Willard,Gist,d005,Development
48240,Mooi,Lamba,d005,Development
48267,Serenella,Validov,d005,Development
48521,Yurij,Tzvieli,d005,Development
48534,Mountaz,Bultermann,d007,Sales
48651,Vitaly,McClurg,d007,Sales
48658,Ravishankar,Lally,d005,Development
48683,Peer,Garnham,d007,Sales
48772,Sanjai,Hoogerwoord,d005,Development
48785,Zhenhua,Pappas,d005,Development
48803,Yuuichi,Bhattacharjee,d005,Development
48841,Krisda,Busillo,d005,Development
49003,Odoardo,Laventhal,d007,Sales
49075,Ravishankar,Orlowska,d005,Development
49115,Xinan,Engelmann,d007,Sales
49242,Hongzue,Erman,d005,Development
49294,Mads,Peltason,d007,Sales
49306,Tuval,Iwayama,d005,Development
49310,Yechiam,Assaf,d007,Sales
49353,Kristin,Lorys,d005,Development
49385,Vesna,Egerstedt,d005,Development
49515,Feipei,Schmiedel,d007,Sales
49524,Saniya,Brender,d007,Sales
49537,Minghong,Dulli,d005,Development
49660,Oscar,Chinin,d005,Development
49902,Hairong,Hiroyama,d005,Development
49920,Dekang,Babu,d007,Sales
50034,Jixiang,Muhling,d005,Development
50075,Shaz,Muntz,d007,Sales
50083,Patricio,Waymire,d007,Sales
50102,Adib,Boudaillier,d005,Development
50207,Feiyu,Huxford,d007,Sales
50356,Guoxiang,Knightly,d007,Sales
50475,Paris,Hennebert,d005,Development
50478,Leni,Benzmuller,d007,Sales
50590,Leucio,Calkin,d005,Development
50639,Fumiko,Kruskal,d005,Development
50954,Yishay,Nations,d005,Development
51062,Werner,Narlikar,d007,Sales
51078,Maia,Leuchs,d005,Development
51121,Debaprosad,Bierbaum,d007,Sales
51166,Xiaobin,Ginesta,d005,Development
51194,Freyja,Schach,d005,Development
51294,Tetsushi,Pell,d007,Sales
51413,Changho,Willoner,d007,Sales
51414,Mohammed,Improta,d007,Sales
51431,Debaprosad,Merro,d007,Sales
51507,Khalid,Gubsky,d007,Sales
51520,Goh,Bierman,d007,Sales
51561,Marsha,Docker,d005,Development
51571,Yuichiro,Jervis,d005,Development
51639,Abdelaziz,Czap,d007,Sales
51788,Uzi,Chleq,d005,Development
51812,Marit,Yoshizawa,d005,Development
52167,Bernd,Copas,d005,Development
52252,Moty,Bade,d007,Sales
52307,Michaela,Suri,d005,Development
52391,Horward,Varker,d005,Development
52511,Zhanqiu,Luca,d007,Sales
52548,Mario,Ritzmann,d005,Development
52752,Barna,Rajcani,d007,Sales
52932,Carrsten,Lorin,d005,Development
53080,Yunming,Lamma,d005,Development
53134,Shahid,Fasbender,d007,Sales
53138,Parke,Schaaf,d005,Development
53201,Kien,Lagarias,d005,Development
53204,Nirmal,Bernatsky,d007,Sales
53243,Maren,Schach,d007,Sales
53298,Shay,Oskamp,d005,Development
53418,Hiroyasu,Alencar,d007,Sales
53430,Marke,Schneeberger,d005,Development
53442,Nathalie,Riefers,d005,Development
53457,Rildo,Kisuki,d005,Development
53489,Marko,Cherinka,d005,Development
53751,Teruyuki,Jayawardene,d007,Sales
53779,Kellie,Zielinski,d005,Development
53943,Yannis,Hagimont,d005,Development
54164,Sahrah,Penz,d007,Sales
54443,Gro,Grabner,d007,Sales
54450,Jaana,Ranon,d005,Development
54471,Kotesh,Schiettecatte,d005,Development
54474,Ult,Schreiter,d005,Development
54556,Temple,Masada,d005,Development
54563,Shunichi,Menyhert,d005,Development
54655,Lenore,Kossowski,d007,Sales
54783,Abdelghani,Nannarelli,d005,Development
54929,Gilbert,Tramer,d007,Sales
54932,Kamakshi,Munoz,d007,Sales
54961,Nechama,Spelt,d005,Development
54972,Leon,Underwood,d005,Development
54981,Giao,Pettis,d005,Development
54984,Danil,Perng,d005,Development
55073,Yahiko,Swiler,d005,Development
55081,Sadok,Sanella,d005,Development
55192,Weijing,Templeman,d005,Development
55407,Gopalakrishnan,Birta,d005,Development
55450,Vishv,Furudate,d005,Development
55476,Kokou,Halevi,d005,Development
55528,Indrajit,Swiler,d007,Sales
55542,Candido,Gaughan,d005,Development
55571,Arie,Pusterhofer,d007,Sales
55718,Jeane,McAffer,d007,Sales
55933,Kristin,Kirkerud,d007,Sales
55935,Theirry,Skafidas,d005,Development
56034,Hinrich,Jayawardene,d005,Development
56110,Jouni,Reeken,d005,Development
56143,Sakthirel,Bondorf,d007,Sales
56187,Youpyo,Lienhardt,d005,Development
56227,Shen,Makrucki,d007,Sales
56235,Subir,Vanwelkenhuysen,d005,Development
56476,Danae,Chiola,d005,Development
56543,Chrisa,Hanabata,d005,Development
56589,Martial,Goldhammer,d007,Sales
56608,Denny,Trachtenberg,d007,Sales
56790,Mayuko,Walston,d005,Development
56862,Ymte,Thimonier,d007,Sales
56887,Fabrizio,Itschner,d007,Sales
56925,Sverrir,Kilgore,d007,Sales
56936,Bernice,Wendorf,d005,Development
57118,Xinan,Champarnaud,d005,Development
57123,Fatemeh,Zedlitz,d005,Development
57373,Mabry,Zhiwei,d007,Sales
57450,Shridhar,Lagarias,d007,Sales
57508,Muneo,Rousseau,d007,Sales
57511,Weidon,Crabtree,d007,Sales
57513,Zorica,Merli,d005,Development
57540,Shounak,Armand,d005,Development
57566,Masami,Barinka,d005,Development
57603,Arunas,Frezza,d005,Development
57609,Greger,Casperson,d005,Development
57740,Georgi,Osgood,d005,Development
57751,Dulce,Maksimenko,d005,Development
57768,Izaskun,Talmor,d007,Sales
57821,Alejandra,Bolotov,d007,Sales
57869,Martine,Perl,d005,Development
57877,Brigham,Delgrande,d005,Development
58010,Gennady,Broder,d007,Sales
58024,Naftaly,Berztiss,d005,Development
58053,Zissis,Karunanithi,d007,Sales
58280,Manohar,Peris,d005,Development
58396,Kenton,Billawala,d007,Sales
58516,Xianlong,Knightly,d007,Sales
58524,Jaideep,Sidhu,d005,Development
58575,Pasqua,Pfau,d005,Development
58620,Toshimori,Rosenbaum,d007,Sales
59020,Kazunori,Reeker,d005,Development
59094,Adin,McDermid,d005,Development
59109,Tesuya,Morrey,d005,Development
59166,Charlene,Bernardinello,d005,Development
59256,Tsvetan,Emiris,d005,Development
59283,Stevo,Bisiani,d005,Development
59289,Yucel,Sridhar,d007,Sales
59309,Dannz,Sury,d007,Sales
59434,Saddek,Smailagic,d007,Sales
59537,Yefim,Pargaonkar,d005,Development
59560,Shuho,Roisin,d007,Sales
59707,Bezalel,Tyugu,d007,Sales
59783,Volkmar,Raczkowsky,d007,Sales
59790,Vishv,Heering,d005,Development
59824,Xiaoshan,Marwedel,d005,Development
60259,Chrisa,dAstous,d007,Sales
60442,Kwangsub,Hellwagner,d005,Development
60463,Sanjiv,Dredge,d005,Development
60551,Caolyn,Irland,d005,Development
60753,Kazuyasu,Krybus,d007,Sales
60767,Gianluca,Munos,d007,Sales
60815,DAIDA,Oxman,d007,Sales
60965,Conrado,Loncour,d007,Sales
61093,Kokou,Rettelbach,d005,Development
61110,Lihong,Ghemri,d005,Development
61118,King,Erol,d005,Development
61180,Nathalie,Sullins,d005,Development
61208,Miomir,Hooghiemstra,d005,Development
61264,Shuzo,Sethi,d007,Sales
61340,Lubomir,Waeselynck,d007,Sales
61347,Aram,Gerteisen,d005,Development
61399,Unal,Chinen,d007,Sales
61486,Weiye,Bierman,d007,Sales
61625,Shugo,Rajcani,d005,Development
61667,Domenico,Hasenauer,d007,Sales
61675,Takahiro,Schwartzburd,d005,Development
61676,Valdiodio,Argence,d005,Development
61751,IEEE,Garrabrants,d007,Sales
61943,Gennadi,Tasistro,d005,Development
61997,Maja,Yurek,d005,Development
62243,Juichirou,Fargier,d005,Development
62449,Jixiang,Angelov,d007,Sales
62459,Francoise,Shobatake,d005,Development
62930,Fumiyo,Flanders,d005,Development
63019,Fayez,Basawa,d005,Development
63114,Danny,Cheshire,d007,Sales
63246,Zdislav,Waymire,d005,Development
63427,Takahito,Nooteboom,d007,Sales
63471,Filipp,Bael,d005,Development
63672,Fei,Munos,d005,Development
63688,Jouni,Spieker,d007,Sales
63744,Shaw,Mitchem,d005,Development
63934,Uinam,Hedayat,d007,Sales
63935,Tadanori,Deyuan,d005,Development
64093,Hyuckchul,Nishimukai,d005,Development
64136,Godehard,Lamba,d005,Development
64138,Yuqun,Fetvedt,d007,Sales
64147,Richard,Sevcikova,d005,Development
64150,Noritoshi,Ghandeharizadeh,d005,Development
64226,Margo,Mersereau,d007,Sales
64243,Moss,Maraist,d005,Development
64392,Amabile,Bernatsky,d005,Development
64401,Kristin,Swiss,d005,Development
64581,Shaunak,Reghbati,d005,Development
64657,Jianhui,Duclos,d005,Development
64728,Akhilish,Hedayat,d005,Development
65028,Yifei,Businaro,d007,Sales
65045,Abdelkader,Koshiba,d005,Development
65061,Shushma,Flowers,d005,Development
65217,Magdalena,Leijenhorst,d005,Development
65222,Wilmer,Zaumen,d007,Sales
65248,Shrikanth,Felcyn,d005,Development
65259,Kazuhide,Luef,d005,Development
65368,Dung,Ladret,d005,Development
65387,Nathalie,Muchinsky,d005,Development
65394,Jacqueline,Lamma,d007,Sales
65428,Herbert,Luby,d007,Sales
65572,Hironoby,Bernardeschi,d005,Development
65605,Howell,Matzen,d005,Development
65641,Vishu,Winter,d005,Development
65721,Marjo,Snedden,d005,Development
